OG0001402	FBtr0078170
OG0007097	FBtr0081846
OG0007098	FBtr0081853
OG0007099	FBtr0301759
OG0007100	FBtr0081869
OG0007101	FBtr0112769
OG0007102	FBtr0081872
OG0007103	FBtr0081898
OG0007104	FBtr0081897
OG0007105	FBtr0089973
OG0007106	FBtr0330144
OG0007107	FBtr0310300
OG0007108	FBtr0081893
OG0007109	FBtr0081892
OG0007110	FBtr0081878
OG0007111	FBtr0081890
OG0007112	FBtr0081879
OG0007113	FBtr0081887
OG0007114	FBtr0081880
OG0007115	FBtr0081901
OG0007116	FBtr0081953
OG0007117	FBtr0081902
OG0007118	FBtr0081903
OG0007119	FBtr0081950
OG0007120	FBtr0305337
OG0007121	FBtr0081949
OG0007122	FBtr0081905
OG0007123	FBtr0081909
OG0007124	FBtr0081911
OG0007125	FBtr0081912
OG0007126	FBtr0301194
OG0007127	FBtr0081948
OG0007128	FBtr0081947
OG0007129	FBtr0081914
OG0007130	FBtr0081944
OG0007131	FBtr0081916
OG0007132	FBtr0081942
OG0007133	FBtr0112497
OG0007134	FBtr0091716
OG0007135	FBtr0332501
OG0007136	FBtr0081940
OG0007137	FBtr0081917
OG0007138	FBtr0081918
OG0007139	FBtr0081934
OG0007140	FBtr0081919
OG0007141	FBtr0309099
OG0007142	FBtr0081920
OG0007143	FBtr0310205
OG0007144	FBtr0081954
OG0007145	FBtr0301786
OG0007146	FBtr0082015
OG0007147	FBtr0082014
OG0007148	FBtr0081958
OG0007149	FBtr0082013
OG0007150	FBtr0081959
OG0007151	FBtr0082012
OG0007152	FBtr0081960
OG0007153	FBtr0082011
OG0007154	FBtr0300742
OG0007155	FBtr0081963
OG0007156	FBtr0082010
OG0007157	FBtr0081965
OG0007158	FBtr0081966
OG0007159	FBtr0300743
OG0007160	FBtr0082006
OG0007161	FBtr0081967
OG0007162	FBtr0082005
OG0007163	FBtr0082003
OG0007164	FBtr0081968
OG0007165	FBtr0081996
OG0007166	FBtr0089338
OG0007167	FBtr0081969
OG0007168	FBtr0300691
OG0007169	FBtr0081995
OG0007170	FBtr0081971
OG0007171	FBtr0081986
OG0007172	FBtr0081973
OG0007173	FBtr0081974
OG0007174	FBtr0302133
OG0007175	FBtr0081985
OG0007176	FBtr0081984
OG0007177	FBtr0081977
OG0007178	FBtr0081978
OG0007179	FBtr0081982
OG0007180	FBtr0081981
OG0007181	FBtr0081979
OG0007182	FBtr0082055
OG0007183	FBtr0082017
OG0007185	FBtr0082025
OG0007186	FBtr0082026
OG0007187	FBtr0082052
OG0007188	FBtr0082028
OG0007189	FBtr0110817
OG0007190	FBtr0082029
OG0007191	FBtr0082047
OG0007192	FBtr0300646
OG0007193	FBtr0082030
OG0007194	FBtr0339175
OG0007195	FBtr0082045
OG0007196	FBtr0334302
OG0007197	FBtr0334304
OG0007198	FBtr0082044
OG0007199	FBtr0082042
OG0007200	FBtr0082125
OG0007201	FBtr0082060
OG0007202	FBtr0305340
OG0007203	FBtr0082061
OG0007204	FBtr0082123
OG0007205	FBtr0082062
OG0007206	FBtr0082121
OG0007207	FBtr0082063
OG0007208	FBtr0082119
OG0007209	FBtr0082118
OG0007210	FBtr0082066
OG0007211	FBtr0082115
OG0007212	FBtr0082067
OG0007213	FBtr0082114
OG0007214	FBtr0334654
OG0007215	FBtr0082113
OG0007216	FBtr0082070
OG0007217	FBtr0082071
OG0007218	FBtr0082112
OG0007219	FBtr0082111
OG0007220	FBtr0082109
OG0007221	FBtr0082106
OG0007222	FBtr0082072
OG0007223	FBtr0082073
OG0007224	FBtr0082074
OG0007225	FBtr0100537
OG0007226	FBtr0082075
OG0007227	FBtr0082104
OG0007228	FBtr0082077
OG0007229	FBtr0082103
OG0007230	FBtr0082078
OG0007231	FBtr0082102
OG0007232	FBtr0082080
OG0007233	FBtr0082101
OG0007234	FBtr0344344
OG0007235	FBtr0082082
OG0007236	FBtr0082083
OG0007237	FBtr0082099
OG0007238	FBtr0082091
OG0007239	FBtr0082086
OG0007240	FBtr0339599
OG0007241	FBtr0113210
OG0007242	FBtr0331694
OG0007243	FBtr0082167
OG0007244	FBtr0082128
OG0007245	FBtr0082166
OG0007246	FBtr0082130
OG0007247	FBtr0082163
OG0007248	FBtr0301871
OG0007249	FBtr0082161
OG0007250	FBtr0100583
OG0007251	FBtr0082160
OG0007252	FBtr0110789
OG0007253	FBtr0082135
OG0007254	FBtr0113213
OG0007255	FBtr0082139
OG0007256	FBtr0113214
OG0007257	FBtr0082140
OG0007258	FBtr0082141
OG0007259	FBtr0082156
OG0007260	FBtr0082155
OG0007261	FBtr0082143
OG0007262	FBtr0301078
OG0007263	FBtr0330082
OG0007264	FBtr0082150
OG0007265	FBtr0082216
OG0007266	FBtr0082171
OG0007267	FBtr0082215
OG0007268	FBtr0306609
OG0007269	FBtr0082214
OG0007270	FBtr0082172
OG0007271	FBtr0082205
OG0007272	FBtr0082173
OG0007273	FBtr0082204
OG0007274	FBtr0082174
OG0007275	FBtr0082203
OG0007276	FBtr0273369
OG0007277	FBtr0082202
OG0007278	FBtr0082176
OG0007279	FBtr0330083
OG0007280	FBtr0309853
OG0007281	FBtr0308123
OG0007282	FBtr0082179
OG0007283	FBtr0082194
OG0007284	FBtr0082186
OG0007285	FBtr0082181
OG0007286	FBtr0082184
OG0007287	FBtr0306023
OG0007288	FBtr0337019
OG0007289	FBtr0100471
OG0007290	FBtr0082245
OG0007291	FBtr0110952
OG0007292	FBtr0110787
OG0007293	FBtr0345171
OG0007294	FBtr0082225
OG0007295	FBtr0305358
OG0007296	FBtr0082240
OG0007297	FBtr0331681
OG0007298	FBtr0082230
OG0007299	FBtr0082234
OG0007300	FBtr0082236
OG0007301	FBtr0082237
OG0007302	FBtr0337105
OG0007303	FBtr0082246
OG0007304	FBtr0082260
OG0007305	FBtr0082248
OG0007306	FBtr0082258
OG0007307	FBtr0301283
OG0007308	FBtr0082255
OG0007309	FBtr0113215
OG0007310	FBtr0305666
OG0007311	FBtr0082264
OG0007312	FBtr0082267
OG0007313	FBtr0082268
OG0007314	FBtr0082319
OG0007315	FBtr0082318
OG0007316	FBtr0082269
OG0007317	FBtr0082316
OG0007318	FBtr0112789
OG0007319	FBtr0082312
OG0007320	FBtr0082311
OG0007321	FBtr0301310
OG0007322	FBtr0082310
OG0007323	FBtr0344440
OG0007324	FBtr0082274
OG0007325	FBtr0302274
OG0007326	FBtr0302273
OG0007327	FBtr0082304
OG0007328	FBtr0082279
OG0007329	FBtr0082280
OG0007330	FBtr0347183
OG0007331	FBtr0336710
OG0007332	FBtr0082281
OG0007333	FBtr0304665
OG0007334	FBtr0113216
OG0007335	FBtr0113217
OG0007336	FBtr0082286
OG0007337	FBtr0082287
OG0007338	FBtr0082295
OG0007339	FBtr0082290
OG0007340	FBtr0082289
OG0007341	FBtr0082335
OG0007342	FBtr0082333
OG0007343	FBtr0082332
OG0007344	FBtr0082325
OG0007345	FBtr0082330
OG0007346	FBtr0082329
OG0007347	FBtr0082326
OG0007348	FBtr0110808
OG0007349	FBtr0082380
OG0007350	FBtr0082339
OG0007351	FBtr0082340
OG0007352	FBtr0082341
OG0007353	FBtr0113219
OG0007354	FBtr0082372
OG0007355	FBtr0082371
OG0007356	FBtr0113221
OG0007357	FBtr0082368
OG0007358	FBtr0082367
OG0007359	FBtr0082346
OG0007360	FBtr0082366
OG0007361	FBtr0082365
OG0007362	FBtr0082353
OG0007363	FBtr0082364
OG0007364	FBtr0082355
OG0007365	FBtr0082356
OG0007366	FBtr0082358
OG0007367	FBtr0304604
OG0007368	FBtr0082384
OG0007369	FBtr0082406
OG0007370	FBtr0082385
OG0007371	FBtr0082386
OG0007372	FBtr0082387
OG0007373	FBtr0300901
OG0007374	FBtr0082403
OG0007375	FBtr0082390
OG0007376	FBtr0082402
OG0007377	FBtr0082391
OG0007378	FBtr0082399
OG0007379	FBtr0306097
OG0007380	FBtr0082392
OG0007381	FBtr0082394
OG0007382	FBtr0300491
OG0007383	FBtr0082409
OG0007384	FBtr0082410
OG0007385	FBtr0100323
OG0007386	FBtr0082460
OG0007387	FBtr0301159
OG0007388	FBtr0082458
OG0007389	FBtr0299566
OG0007390	FBtr0082451
OG0007391	FBtr0082416
OG0007392	FBtr0300581
OG0007393	FBtr0082418
OG0007394	FBtr0299729
OG0007395	FBtr0335448
OG0007396	FBtr0299789
OG0007397	FBtr0082423
OG0007398	FBtr0082443
OG0007399	FBtr0082440
OG0007400	FBtr0082424
OG0007401	FBtr0082437
OG0007402	FBtr0113346
OG0007403	FBtr0082435
OG0007404	FBtr0082425
OG0007405	FBtr0082427
OG0007406	FBtr0473586
OG0007407	FBtr0082429
OG0007408	FBtr0082430
OG0007409	FBtr0082434
OG0007410	FBtr0082431
OG0007411	FBtr0330169
OG0007412	FBtr0082534
OG0007413	FBtr0330170
OG0007414	FBtr0082531
OG0007415	FBtr0082470
OG0007416	FBtr0082529
OG0007417	FBtr0082528
OG0007418	FBtr0082475
OG0007419	FBtr0082516
OG0007420	FBtr0301042
OG0007421	FBtr0344288
OG0007422	FBtr0082514
OG0007423	FBtr0082513
OG0007424	FBtr0082480
OG0007425	FBtr0082511
OG0007426	FBtr0082483
OG0007427	FBtr0113223
OG0007428	FBtr0082508
OG0007429	FBtr0082507
OG0007430	FBtr0082498
OG0007431	FBtr0082556
OG0007432	FBtr0113224
OG0007433	FBtr0082555
OG0007434	FBtr0082537
OG0007435	FBtr0300638
OG0007436	FBtr0082538
OG0007437	FBtr0082553
OG0007438	FBtr0300351
OG0007439	FBtr0082542
OG0007440	FBtr0308292
OG0007441	FBtr0082549
OG0007442	FBtr0082548
OG0007443	FBtr0082545
OG0007444	FBtr0082624
OG0007445	FBtr0082559
OG0007446	FBtr0302311
OG0007447	FBtr0082621
OG0007448	FBtr0082560
OG0007449	FBtr0082561
OG0007450	FBtr0082565
OG0007451	FBtr0082563
OG0007452	FBtr0082567
OG0007453	FBtr0082615
OG0007454	FBtr0082611
OG0007455	FBtr0082568
OG0007456	FBtr0082606
OG0007457	FBtr0114565
OG0007458	FBtr0112654
OG0007459	FBtr0082579
OG0007460	FBtr0082584
OG0007461	FBtr0082597
OG0007462	FBtr0304744
OG0007463	FBtr0082596
OG0007464	FBtr0082587
OG0007465	FBtr0082588
OG0007466	FBtr0082594
OG0007467	FBtr0082590
OG0007468	FBtr0082593
OG0007469	FBtr0082591
OG0007470	FBtr0082682
OG0007471	FBtr0082631
OG0007472	FBtr0082632
OG0007473	FBtr0082634
OG0007474	FBtr0082681
OG0007475	FBtr0082635
OG0007476	FBtr0082680
OG0007477	FBtr0290334
OG0007478	FBtr0082639
OG0007479	FBtr0330120
OG0007480	FBtr0082670
OG0007481	FBtr0082641
OG0007482	FBtr0301150
OG0007483	FBtr0082648
OG0007484	FBtr0082649
OG0007485	FBtr0300769
OG0007486	FBtr0082651
OG0007487	FBtr0082668
OG0007488	FBtr0082667
OG0007489	FBtr0302563
OG0007490	FBtr0082665
OG0007491	FBtr0082652
OG0007492	FBtr0082663
OG0007493	FBtr0113228
OG0007494	FBtr0082654
OG0007495	FBtr0082656
OG0007496	FBtr0082662
OG0007497	FBtr0473583
OG0007498	FBtr0082688
OG0007499	FBtr0082687
OG0007500	FBtr0082683
OG0007501	FBtr0082685
OG0007502	FBtr0082684
OG0007503	FBtr0082690
OG0007504	FBtr0082691
OG0007505	FBtr0082731
OG0007506	FBtr0082727
OG0007507	FBtr0300278
OG0007508	FBtr0082695
OG0007509	FBtr0082721
OG0007510	FBtr0082719
OG0007511	FBtr0082698
OG0007512	FBtr0334515
OG0007513	FBtr0445182
OG0007514	FBtr0082704
OG0007515	FBtr0082716
OG0007516	FBtr0475018
OG0007517	FBtr0334518
OG0007518	FBtr0082715
OG0007519	FBtr0082709
OG0007520	FBtr0082710
OG0007521	FBtr0304647
OG0007522	FBtr0082712
OG0007523	FBtr0445441
OG0007524	FBtr0330143
OG0007525	FBtr0082732
OG0007526	FBtr0300768
OG0007527	FBtr0082734
OG0007528	FBtr0082782
OG0007529	FBtr0082781
OG0007530	FBtr0082780
OG0007531	FBtr0082735
OG0007532	FBtr0082779
OG0007533	FBtr0082736
OG0007534	FBtr0082778
OG0007535	FBtr0082737
OG0007536	FBtr0100257
OG0007537	FBtr0082776
OG0007538	FBtr0082738
OG0007539	FBtr0082775
OG0007540	FBtr0082772
OG0007541	FBtr0082747
OG0007542	FBtr0082749
OG0007543	FBtr0082771
OG0007544	FBtr0112505
OG0007545	FBtr0335460
OG0007546	FBtr0082751
OG0007547	FBtr0082763
OG0007548	FBtr0082762
OG0007549	FBtr0082760
OG0007550	FBtr0100020
OG0007551	FBtr0082759
OG0007552	FBtr0302576
OG0007553	FBtr0082757
OG0007554	FBtr0336956
OG0007555	FBtr0082793
OG0007556	FBtr0303259
OG0007557	FBtr0082788
OG0007558	FBtr0082789
OG0007559	FBtr0082861
OG0007560	FBtr0082794
OG0007561	FBtr0082795
OG0007562	FBtr0082855
OG0007563	FBtr0082797
OG0007564	FBtr0082853
OG0007565	FBtr0308195
OG0007566	FBtr0301654
OG0007567	FBtr0082849
OG0007568	FBtr0082808
OG0007569	FBtr0082848
OG0007570	FBtr0082817
OG0007571	FBtr0082819
OG0007572	FBtr0334526
OG0007573	FBtr0082820
OG0007574	FBtr0082845
OG0007575	FBtr0082821
OG0007576	FBtr0082844
OG0007577	FBtr0091747
OG0007578	FBtr0091746
OG0007579	FBtr0329899
OG0007580	FBtr0082825
OG0007581	FBtr0082826
OG0007582	FBtr0082828
OG0007583	FBtr0082829
OG0007584	FBtr0082830
OG0007585	FBtr0082831
OG0007586	FBtr0082882
OG0007587	FBtr0082881
OG0007588	FBtr0082880
OG0007589	FBtr0082863
OG0007590	FBtr0082879
OG0007591	FBtr0082878
OG0007592	FBtr0082877
OG0007593	FBtr0082865
OG0007594	FBtr0082866
OG0007595	FBtr0100361
OG0007596	FBtr0082869
OG0007597	FBtr0082870
OG0007598	FBtr0305052
OG0007599	FBtr0082888
OG0007600	FBtr0113232
OG0007601	FBtr0100131
OG0007602	FBtr0346767
OG0007603	FBtr0082890
OG0007604	FBtr0301280
OG0007605	FBtr0082912
OG0007606	FBtr0307077
OG0007607	FBtr0082891
OG0007608	FBtr0082909
OG0007609	FBtr0082892
OG0007610	FBtr0082908
OG0007611	FBtr0082907
OG0007612	FBtr0082906
OG0007613	FBtr0082894
OG0007614	FBtr0330711
OG0007615	FBtr0082902
OG0007616	FBtr0082901
OG0007617	FBtr0082900
OG0007618	FBtr0300406
OG0007619	FBtr0082898
OG0007620	FBtr0082897
OG0007621	FBtr0082895
OG0007622	FBtr0082952
OG0007623	FBtr0082951
OG0007624	FBtr0082920
OG0007625	FBtr0082947
OG0007626	FBtr0082921
OG0007627	FBtr0082924
OG0007628	FBtr0082945
OG0007629	FBtr0082925
OG0007630	FBtr0082926
OG0007631	FBtr0082929
OG0007632	FBtr0474641
OG0007633	FBtr0082931
OG0007634	FBtr0082933
OG0007635	FBtr0082941
OG0007636	FBtr0082943
OG0007637	FBtr0082940
OG0007638	FBtr0112630
OG0007639	FBtr0301081
OG0007640	FBtr0082987
OG0007641	FBtr0082953
OG0007642	FBtr0082986
OG0007643	FBtr0330048
OG0007644	FBtr0082957
OG0007645	FBtr0082982
OG0007646	FBtr0082981
OG0007647	FBtr0082980
OG0007648	FBtr0082978
OG0007649	FBtr0334958
OG0007650	FBtr0334956
OG0007651	FBtr0082960
OG0007652	FBtr0330227
OG0007653	FBtr0082976
OG0007654	FBtr0344279
OG0007655	FBtr0082975
OG0007656	FBtr0082966
OG0007657	FBtr0082974
OG0007658	FBtr0082969
OG0007659	FBtr0301498
OG0007660	FBtr0100008
OG0007661	FBtr0305692
OG0007662	FBtr0334292
OG0007663	FBtr0082994
OG0007664	FBtr0082997
OG0007665	FBtr0113235
OG0007666	FBtr0082998
OG0007667	FBtr0083010
OG0007668	FBtr0083000
OG0007669	FBtr0083009
OG0007670	FBtr0289976
OG0007671	FBtr0083003
OG0007672	FBtr0290022
OG0007673	FBtr0083005
OG0007674	FBtr0083004
OG0007675	FBtr0083023
OG0007676	FBtr0083024
OG0007677	FBtr0113236
OG0007678	FBtr0303486
OG0007679	FBtr0083038
OG0007680	FBtr0083025
OG0007681	FBtr0083026
OG0007682	FBtr0083037
OG0007683	FBtr0083031
OG0007684	FBtr0110961
OG0007685	FBtr0083029
OG0007686	FBtr0301103
OG0007687	FBtr0083141
OG0007688	FBtr0083140
OG0007689	FBtr0083048
OG0007690	FBtr0083139
OG0007691	FBtr0083049
OG0007692	FBtr0083138
OG0007693	FBtr0083051
OG0007694	FBtr0083137
OG0007695	FBtr0083136
OG0007696	FBtr0083052
OG0007697	FBtr0083134
OG0007698	FBtr0083054
OG0007699	FBtr0112514
OG0007700	FBtr0113238
OG0007701	FBtr0305613
OG0007702	FBtr0310385
OG0007703	FBtr0083062
OG0007704	FBtr0083063
OG0007705	FBtr0083128
OG0007706	FBtr0290018
OG0007707	FBtr0083126
OG0007708	FBtr0083066
OG0007709	FBtr0333921
OG0007710	FBtr0301089
OG0007711	FBtr0089965
OG0007712	FBtr0083078
OG0007713	FBtr0273405
OG0007714	FBtr0083123
OG0007715	FBtr0330039
OG0007716	FBtr0083121
OG0007717	FBtr0083083
OG0007718	FBtr0083084
OG0007719	FBtr0083120
OG0007720	FBtr0083085
OG0007721	FBtr0083119
OG0007722	FBtr0083086
OG0007723	FBtr0083117
OG0007724	FBtr0083087
OG0007725	FBtr0303075
OG0007726	FBtr0083116
OG0007727	FBtr0083089
OG0007728	FBtr0083115
OG0007729	FBtr0083091
OG0007730	FBtr0083114
OG0007731	FBtr0083093
OG0007732	FBtr0112926
OG0007733	FBtr0112667
OG0007734	FBtr0083109
OG0007735	FBtr0303235
OG0007736	FBtr0083094
OG0007737	FBtr0304826
OG0007738	FBtr0083107
OG0007739	FBtr0083106
OG0007740	FBtr0083099
OG0007741	FBtr0113240
OG0007742	FBtr0083160
OG0007743	FBtr0083145
OG0007744	FBtr0347603
OG0007745	FBtr0300174
OG0007746	FBtr0083148
OG0007747	FBtr0083155
OG0007748	FBtr0306929
OG0007749	FBtr0083162
OG0007750	FBtr0334026
OG0007751	FBtr0083164
OG0007752	FBtr0083165
OG0007753	FBtr0083198
OG0007754	FBtr0112469
OG0007755	FBtr0083167
OG0007756	FBtr0083169
OG0007757	FBtr0083197
OG0007758	FBtr0083170
OG0007759	FBtr0083171
OG0007760	FBtr0083172
OG0007761	FBtr0083173
OG0007762	FBtr0083194
OG0007763	FBtr0083174
OG0007764	FBtr0309861
OG0007765	FBtr0083179
OG0007766	FBtr0083193
OG0007767	FBtr0083180
OG0007768	FBtr0306903
OG0007769	FBtr0083191
OG0007770	FBtr0083183
OG0007771	FBtr0083190
OG0007772	FBtr0083189
OG0007773	FBtr0083184
OG0007774	FBtr0083188
OG0007775	FBtr0083185
OG0007776	FBtr0083245
OG0007777	FBtr0344673
OG0007778	FBtr0083201
OG0007779	FBtr0083242
OG0007780	FBtr0083203
OG0007781	FBtr0083204
OG0007782	FBtr0083240
OG0007783	FBtr0083212
OG0007784	FBtr0083213
OG0007785	FBtr0083238
OG0007786	FBtr0301715
OG0007787	FBtr0083215
OG0007788	FBtr0083218
OG0007789	FBtr0083221
OG0007790	FBtr0083222
OG0007791	FBtr0347558
OG0007792	FBtr0304804
OG0007793	FBtr0083223
OG0007794	FBtr0304801
OG0007795	FBtr0083235
OG0007796	FBtr0083231
OG0007797	FBtr0083225
OG0007798	FBtr0083228
OG0007799	FBtr0083250
OG0007800	FBtr0083281
OG0007801	FBtr0083251
OG0007802	FBtr0344011
OG0007803	FBtr0113477
OG0007804	FBtr0083253
OG0007805	FBtr0344472
OG0007806	FBtr0083279
OG0007807	FBtr0083255
OG0007808	FBtr0083278
OG0007809	FBtr0083256
OG0007810	FBtr0083257
OG0007811	FBtr0083276
OG0007812	FBtr0083259
OG0007813	FBtr0083275
OG0007814	FBtr0330041
OG0007815	FBtr0083266
OG0007816	FBtr0083273
OG0007817	FBtr0083272
OG0007818	FBtr0301514
OG0007819	FBtr0083325
OG0007820	FBtr0083283
OG0007821	FBtr0083324
OG0007822	FBtr0300198
OG0007823	FBtr0083320
OG0007824	FBtr0300677
OG0007825	FBtr0306026
OG0007826	FBtr0301433
OG0007827	FBtr0083286
OG0007828	FBtr0083316
OG0007829	FBtr0083315
OG0007830	FBtr0083314
OG0007831	FBtr0083289
OG0007832	FBtr0330047
OG0007833	FBtr0083291
OG0007834	FBtr0290134
OG0007835	FBtr0083292
OG0007836	FBtr0083295
OG0007837	FBtr0083308
OG0007838	FBtr0083307
OG0007839	FBtr0301702
OG0007840	FBtr0089695
OG0007841	FBtr0083304
OG0007842	FBtr0303650
OG0007843	FBtr0083303
OG0007844	FBtr0083361
OG0007845	FBtr0083327
OG0007846	FBtr0083360
OG0007847	FBtr0083328
OG0007848	FBtr0331687
OG0007849	FBtr0083358
OG0007850	FBtr0083357
OG0007851	FBtr0112803
OG0007852	FBtr0083336
OG0007853	FBtr0083356
OG0007854	FBtr0083337
OG0007855	FBtr0083353
OG0007856	FBtr0083346
OG0007857	FBtr0083340
OG0007858	FBtr0083388
OG0007859	FBtr0083384
OG0007860	FBtr0083366
OG0007861	FBtr0083380
OG0007862	FBtr0083377
OG0007863	FBtr0083370
OG0007864	FBtr0083374
OG0007865	FBtr0083371
OG0007866	FBtr0305271
OG0007867	FBtr0083373
OG0007868	FBtr0089287
OG0007869	FBtr0305130
OG0007870	FBtr0083391
OG0007871	FBtr0083428
OG0007872	FBtr0083392
OG0007873	FBtr0083393
OG0007874	FBtr0083426
OG0007875	FBtr0089894
OG0007876	FBtr0083423
OG0007877	FBtr0083397
OG0007878	FBtr0083399
OG0007879	FBtr0083400
OG0007880	FBtr0337101
OG0007881	FBtr0083418
OG0007882	FBtr0113401
OG0007883	FBtr0083402
OG0007884	FBtr0083417
OG0007885	FBtr0303413
OG0007886	FBtr0300060
OG0007887	FBtr0083404
OG0007888	FBtr0083405
OG0007889	FBtr0083406
OG0007890	FBtr0083414
OG0007891	FBtr0083408
OG0007892	FBtr0083409
OG0007893	FBtr0309516
OG0007894	FBtr0083453
OG0007895	FBtr0083452
OG0007896	FBtr0330037
OG0007897	FBtr0083436
OG0007898	FBtr0089896
OG0007899	FBtr0083437
OG0007900	FBtr0083441
OG0007901	FBtr0083442
OG0007902	FBtr0113244
OG0007903	FBtr0083443
OG0007904	FBtr0330211
OG0007905	FBtr0083505
OG0007906	FBtr0083454
OG0007907	FBtr0083504
OG0007908	FBtr0083503
OG0007909	FBtr0083460
OG0007910	FBtr0083463
OG0007911	FBtr0083502
OG0007912	FBtr0083500
OG0007913	FBtr0083467
OG0007914	FBtr0083498
OG0007915	FBtr0083470
OG0007916	FBtr0289974
OG0007917	FBtr0331346
OG0007918	FBtr0083490
OG0007919	FBtr0331348
OG0007920	FBtr0089414
OG0007921	FBtr0083479
OG0007922	FBtr0083484
OG0007923	FBtr0083480
OG0007924	FBtr0083508
OG0007925	FBtr0083533
OG0007926	FBtr0083509
OG0007927	FBtr0083511
OG0007928	FBtr0083512
OG0007929	FBtr0083532
OG0007930	FBtr0305011
OG0007931	FBtr0083513
OG0007932	FBtr0083529
OG0007933	FBtr0083527
OG0007934	FBtr0331689
OG0007935	FBtr0083523
OG0007936	FBtr0089771
OG0007937	FBtr0305016
OG0007938	FBtr0330274
OG0007939	FBtr0083538
OG0007940	FBtr0083540
OG0007941	FBtr0083548
OG0007942	FBtr0083541
OG0007943	FBtr0083546
OG0007944	FBtr0083623
OG0007945	FBtr0083551
OG0007946	FBtr0100619
OG0007947	FBtr0100283
OG0007948	FBtr0083619
OG0007949	FBtr0083557
OG0007950	FBtr0083616
OG0007951	FBtr0083558
OG0007952	FBtr0083615
OG0007953	FBtr0330051
OG0007954	FBtr0083559
OG0007955	FBtr0083560
OG0007956	FBtr0083610
OG0007957	FBtr0083561
OG0007958	FBtr0083609
OG0007959	FBtr0083562
OG0007960	FBtr0083608
OG0007961	FBtr0083563
OG0007962	FBtr0083564
OG0007963	FBtr0083606
OG0007964	FBtr0083565
OG0007965	FBtr0083569
OG0007966	FBtr0083605
OG0007967	FBtr0310381
OG0007968	FBtr0343791
OG0007969	FBtr0083571
OG0007970	FBtr0083601
OG0007971	FBtr0083572
OG0007972	FBtr0083600
OG0007973	FBtr0083599
OG0007974	FBtr0083574
OG0007975	FBtr0083597
OG0007976	FBtr0083595
OG0007977	FBtr0083575
OG0007978	FBtr0083594
OG0007979	FBtr0330313
OG0007980	FBtr0083588
OG0007981	FBtr0345256
OG0007982	FBtr0083576
OG0007983	FBtr0302307
OG0007984	FBtr0083577
OG0007985	FBtr0330042
OG0007986	FBtr0083582
OG0007987	FBtr0083580
OG0007988	FBtr0083624
OG0007989	FBtr0334144
OG0007990	FBtr0083655
OG0007991	FBtr0334146
OG0007992	FBtr0083630
OG0007993	FBtr0474142
OG0007994	FBtr0083654
OG0007995	FBtr0301284
OG0007996	FBtr0083631
OG0007997	FBtr0083637
OG0007998	FBtr0083632
OG0007999	FBtr0329922
OG0008000	FBtr0083639
OG0008001	FBtr0083634
OG0008002	FBtr0083694
OG0008003	FBtr0290199
OG0008004	FBtr0083691
OG0008005	FBtr0083660
OG0008006	FBtr0083690
OG0008007	FBtr0083661
OG0008008	FBtr0083662
OG0008009	FBtr0083663
OG0008010	FBtr0083664
OG0008011	FBtr0083688
OG0008012	FBtr0083667
OG0008013	FBtr0083668
OG0008014	FBtr0100288
OG0008015	FBtr0112478
OG0008016	FBtr0089367
OG0008017	FBtr0083671
OG0008018	FBtr0083686
OG0008019	FBtr0083685
OG0008020	FBtr0083684
OG0008021	FBtr0083682
OG0008022	FBtr0083674
OG0008023	FBtr0273382
OG0008024	FBtr0083678
OG0008025	FBtr0330029
OG0008026	FBtr0083675
OG0008027	FBtr0083695
OG0008028	FBtr0083696
OG0008029	FBtr0083726
OG0008030	FBtr0112480
OG0008031	FBtr0083725
OG0008032	FBtr0083698
OG0008033	FBtr0083724
OG0008034	FBtr0083700
OG0008035	FBtr0083723
OG0008036	FBtr0304685
OG0008037	FBtr0304691
OG0008038	FBtr0083721
OG0008039	FBtr0083707
OG0008040	FBtr0083720
OG0008041	FBtr0089768
OG0008042	FBtr0083719
OG0008043	FBtr0083710
OG0008044	FBtr0083711
OG0008045	FBtr0083718
OG0008046	FBtr0083712
OG0008047	FBtr0083713
OG0008048	FBtr0083717
OG0008049	FBtr0083714
OG0008050	FBtr0273301
OG0008051	FBtr0083716
OG0008052	FBtr0083754
OG0008053	FBtr0083727
OG0008054	FBtr0083729
OG0008055	FBtr0330044
OG0008056	FBtr0083751
OG0008057	FBtr0083749
OG0008058	FBtr0299957
OG0008059	FBtr0083733
OG0008060	FBtr0083734
OG0008061	FBtr0332165
OG0008062	FBtr0083735
OG0008063	FBtr0083736
OG0008064	FBtr0310064
OG0008065	FBtr0083744
OG0008066	FBtr0083743
OG0008067	FBtr0083737
OG0008068	FBtr0301693
OG0008069	FBtr0083741
OG0008070	FBtr0083738
OG0008071	FBtr0083771
OG0008072	FBtr0083775
OG0008073	FBtr0083774
OG0008074	FBtr0083773
OG0008075	FBtr0339153
OG0008076	FBtr0083770
OG0008077	FBtr0110919
OG0008078	FBtr0083811
OG0008079	FBtr0083777
OG0008080	FBtr0302492
OG0008081	FBtr0083804
OG0008082	FBtr0083781
OG0008083	FBtr0083803
OG0008084	FBtr0345271
OG0008085	FBtr0083786
OG0008086	FBtr0112482
OG0008087	FBtr0343788
OG0008088	FBtr0083789
OG0008089	FBtr0083791
OG0008090	FBtr0083795
OG0008091	FBtr0083812
OG0008092	FBtr0335008
OG0008093	FBtr0113248
OG0008094	FBtr0083815
OG0008095	FBtr0083860
OG0008096	FBtr0083816
